Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
 Typhoid,  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  constipation,  abdominal_pain,  diarrhoea,  toxic_look_(typhos),  belly_pain, , , , , , 
 hepatitis A,  joint_pain,  vomiting,  yellowish_skin,  dark_urine,  nausea,  loss_of_appetite,  abdominal_pain,  diarrhoea,  mild_fever,  yellowing_of_eyes,  muscle_pain, , , , , , 
 Drug Reaction, itching,  skin_rash,  stomach_pain,  spotting_ urination, , , , , , , , , , , , , 
 Diabetes ,  fatigue,  weight_loss,  restlessness,  lethargy,  irregular_sugar_level,  blurred_and_distorted_vision,  obesity,  increased_appetite,  polyuria, , , , , , , , 
 Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin,  dark_urine,  loss_of_appetite,  abdominal_pain,  yellow_urine,  yellowing_of_eyes,  malaise,  receiving_blood_transfusion,  receiving_unsterile_injections, , , , , 
 Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite,  yellowing_of_eyes,  family_history, , , , , , , , , , , 
 Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin,  dark_urine,  nausea,  loss_of_appetite,  abdominal_pain,  yellowing_of_eyes, , , , , , , , 
 Hepatitis E,  joint_pain,  vomiting,  fatigue,  high_fever,  yellowish_skin,  dark_urine,  nausea,  loss_of_appetite,  abdominal_pain,  yellowing_of_eyes,  acute_liver_failure,  coma,  stomach_bleeding, , , , 
 Alcoholic hepatitis,  vomiting,  yellowish_skin,  abdominal_pain,  swelling_of_stomach,  distention_of_abdomen,  history_of_alcohol_consumption,  fluid_overload, , , , , , , , , , 
 Tuberculosis,  chills,  vomiting,  fatigue,  weight_loss,  cough,  high_fever,  breathlessness,  sweating,  loss_of_appetite,  mild_fever,  yellowing_of_eyes,  swelled_lymph_nodes,  malaise,  phlegm,  chest_pain,  blood_in_sputum, 
 Common Cold,  continuous_sneezing,  chills,  fatigue,  cough,  high_fever,  headache,  swelled_lymph_nodes,  malaise,  phlegm,  throat_irritation,  redness_of_eyes,  sinus_pressure,  runny_nose,  congestion,  chest_pain,  loss_of_smell,  muscle_pain
 Pneumonia,  chills,  fatigue,  cough,  high_fever,  breathlessness,  sweating,  malaise,  phlegm,  chest_pain,  fast_heart_rate,  rusty_sputum, , , , , , 
 Dimorphic hemmorhoids(piles),  constipation,  pain_during_bowel_movements,  pain_in_anal_region,  bloody_stool,  irritation_in_anus, , , , , , , , , , , , 
 Heart attack,  vomiting,  breathlessness,  sweating,  chest_pain, , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  dehydration,  diarrhoea, , , , , , , , , , , , , 
 Varicose veins,  fatigue,  cramps,  bruising,  obesity,  swollen_legs,  swollen_blood_vessels,  prominent_veins_on_calf, , , , , , , , , , 
 Hypothyroidism,  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation, , , , 
 Hyperthyroidism,  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation, , , , , , 
 Hypoglycemia,  vomiting,  fatigue,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations, , , , , 
 Osteoarthristis,  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking, , , , , , , , , , , 
 Arthritis,  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking, , , , , , , , , , , , 
 (vertigo) Paroymsal  Positional Vertigo,  vomiting,  headache,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness, , , , , , , , , , , 
 Acne,  skin_rash,  pus_filled_pimples,  blackheads,  scurring, , , , , , , , , , , , , 
 Urinary tract infection,  burning_micturition,  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine, , , , , , , , , , , , , 
 Psoriasis,  skin_rash,  joint_pain,  skin_peeling,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails, , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  dehydration,  diarrhoea, , , , , , , , , , , , , 
 Impetigo,  skin_rash,  high_fever,  blister,  red_sore_around_nose,  yellow_crust_ooze, , , , , , , , , , , , 
 Gastroenteritis,  sunken_eyes,  dehydration,  diarrhoea, , , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  dehydration,  diarrhoea, , , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  diarrhoea, , , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  dehydration, , , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  dehydration,  diarrhoea, , , , , , , , , , , , , 
 Gastroenteritis,  sunken_eyes,  dehydration,  diarrhoea, , , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  dehydration,  diarrhoea, , , , , , , , , , , , , , 
 Fungal infection, itching,  skin_rash,  nodal_skin_eruptions, , , , , , , , , , , , , , 
 Drug Reaction, itching,  skin_rash,  stomach_pain,  burning_micturition, , , , , , , , , , , , , 
 Gastroenteritis,  vomiting,  sunken_eyes,  diarrhoea, , , , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , 
 Bronchial Asthma,  cough,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  high_fever,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  high_fever,  breathlessness,  mucoid_sputum, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  high_fever,  breathlessness,  family_history, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  cough,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , 
 Bronchial Asthma,  cough,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  loss_of_appetite,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Bronchial Asthma,  fatigue,  high_fever,  breathlessness,  family_history,  mucoid_sputum, , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , 
 Hypertension ,  chest_pain,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Hypertension ,  headache,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  dizziness,  lack_of_concentration, , , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , 
 Hypertension ,  chest_pain,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Hypertension ,  headache,  dizziness,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Hypertension ,  headache,  chest_pain,  loss_of_balance,  lack_of_concentration, , , , , , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , 
 Migraine,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  excessive_hunger,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  stiff_neck,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  depression,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  irritability,  visual_disturbances, , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  visual_disturbances, , , , , , , , , 
 Peptic ulcer diseae,  indigestion,  loss_of_appetite,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Migraine,  acidity,  indigestion,  headache,  blurred_and_distorted_vision,  excessive_hunger,  stiff_neck,  depression,  irritability, , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , 
 Cervical spondylosis,  weakness_in_limbs,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  neck_pain,  loss_of_balance, , , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  neck_pain,  dizziness, , , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  weakness_in_limbs,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , 
 Cervical spondylosis,  weakness_in_limbs,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  loss_of_appetite,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Cervical spondylosis,  back_pain,  neck_pain,  dizziness,  loss_of_balance, , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  headache,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  altered_sensorium, , , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side, , , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  headache,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  weakness_of_one_body_side,  altered_sensorium, , , , , , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Paralysis (brain hemorrhage),  vomiting,  headache,  altered_sensorium, , , , , , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , 
 Jaundice,  vomiting,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  vomiting,  weight_loss,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  high_fever,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  yellowish_skin,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  high_fever,  dark_urine,  abdominal_pain, , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  abdominal_pain, , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  loss_of_appetite,  passage_of_gases,  internal_itching, , , , , , , , , , , , 
 Jaundice, itching,  vomiting,  fatigue,  weight_loss,  high_fever,  yellowish_skin,  dark_urine, , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  headache,  nausea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , 
 Malaria,  vomiting,  high_fever,  sweating,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  high_fever,  sweating,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  vomiting,  sweating,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  headache,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  nausea,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  headache,  diarrhoea,  muscle_pain, , , , , , , , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  loss_of_appetite,  abdominal_pain,  internal_itching, , , , , , , , , , , , 
 Malaria,  chills,  vomiting,  high_fever,  sweating,  headache,  nausea,  muscle_pain, , , , , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  high_fever,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , 
 Chicken pox,  skin_rash,  fatigue,  lethargy,  high_fever,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  fatigue,  lethargy,  high_fever,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  lethargy,  high_fever,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  high_fever,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  headache,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  high_fever,  loss_of_appetite,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  high_fever,  headache,  mild_fever,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  high_fever,  headache,  loss_of_appetite,  swelled_lymph_nodes,  malaise,  red_spots_over_body, , , , , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  loss_of_appetite,  abdominal_pain,  passage_of_gases, , , , , , , , , , , , 
 Chicken pox, itching,  skin_rash,  fatigue,  lethargy,  high_fever,  headache,  loss_of_appetite,  mild_fever,  malaise,  red_spots_over_body, , , , , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  muscle_pain,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain, , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , 
 Dengue,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
 Peptic ulcer diseae,  vomiting,  indigestion,  loss_of_appetite,  abdominal_pain,  passage_of_gases,  internal_itching, , , , , , , , , , , 
 Dengue,  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body, , , , 
